id,nome,responsavel,status_conexao,tipo_agendamento,ultimo_status,ultima_execucao,taxa_sucesso_pct,execucoes_amostra,pulso,url
d922614d-c46d-446a-9040-b3f0370d2097,Monday - CONSULTORIA STVM → Snowflake - CONSULTORIA MONDAY,,active,unknown,success,2026-08-26T05:00:03Z,100.0,155,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/d922614d-c46d-446a-9040-b3f0370d2097/status
f89fe5f6-595b-4b6c-8cd5-e346e114cca4,Google Sheets - POWER_AUTOMATE → Snowflake - RAW_SUNO_LEGADO - SUNO,,inactive,unknown,failed,2026-03-05T19:30:01Z,99.7,2232,success|success|success|success|success|success|success|success|success|failed,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/f89fe5f6-595b-4b6c-8cd5-e346e114cca4/status
0c62a057-9854-4432-894d-2fa7e175a1b9,Amazon SQS - SUBSCRIBER_EVENTS → S3 - SQS - CSV,,inactive,unknown,skipped,2025-04-04T13:04:29Z,100.0,1,skipped|success|skipped|skipped|skipped,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/0c62a057-9854-4432-894d-2fa7e175a1b9/status
846e257d-8302-481c-bb01-11ba8b4eb733,Google Sheets - BASE_METAS MARKETING → Snowflake - RAW_MARKETING - MARKETING,,active,unknown,success,2026-08-26T12:00Z,99.8,576,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/846e257d-8302-481c-bb01-11ba8b4eb733/status
3f56310d-ffc2-4149-9f6a-15124ff7f382,Google Sheets - ASSET_LISTA_CRIS → Snowflake - RAW_SUNO_LEGADO - ASSET,,active,unknown,success,2026-08-26T11:00Z,98.8,253,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/3f56310d-ffc2-4149-9f6a-15124ff7f382/status
df9cd9ea-3317-4020-b675-515fe764ebb2,FUNDOSINVESTIMENTOS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-26T08:30:01Z,97.4,580,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/df9cd9ea-3317-4020-b675-515fe764ebb2/status
748a5e2b-7de9-49b5-bba7-50edfb444752,SQL Server - NEXXUS - SUNO → Snowflake RAW.NEXXUS,,active,unknown,success,2026-08-26T14:05:48Z,100.0,106,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/748a5e2b-7de9-49b5-bba7-50edfb444752/status
0987bf5b-66f1-4e90-90a9-e48813fa232a,Google Sheets - Clientes Consultoria → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,,active,unknown,success,2026-08-26T15:00Z,99.9,1673,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/0987bf5b-66f1-4e90-90a9-e48813fa232a/status
37fb6f66-435c-45a4-b101-d10ddebd0133,Google Sheets - SALDOS_BTG_XP → Snowflake - RAW_SUNO_LEGADO - ASSET,,active,unknown,success,2026-08-26T16:30:01Z,99.4,323,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/37fb6f66-435c-45a4-b101-d10ddebd0133/status
12ed3b4d-4f9a-4281-8547-e177c74f015b,BASE - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-26T08:00:03Z,97.8,578,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/12ed3b4d-4f9a-4281-8547-e177c74f015b/status
963d963d-c99b-491c-8b2f-888932896b47,YouTube Analytics - Baroni → Snowflake - RAW_MARKETING - YOUTUBE,,inactive,unknown,success,2025-07-15T01:00:03Z,85.2,54,success|failed|failed|failed|failed|failed|failed|failed|failed|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/963d963d-c99b-491c-8b2f-888932896b47/status
061a3c2d-cf9e-4a16-b24f-21c732aceaad,MEMBROS_WP -  PG_SUNO - SNOW_RAW_SUNO_LEGADO,,inactive,unknown,success,2025-08-10T04:00:03Z,100.0,196,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/061a3c2d-cf9e-4a16-b24f-21c732aceaad/status
5cff4403-60e7-49ba-8ded-23d0b12b387f,Postgres - SUNO MINUTO → Snowflake RAW SUNO_LEGADO,,active,unknown,success,2026-08-26T05:00:01Z,99.7,338,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/5cff4403-60e7-49ba-8ded-23d0b12b387f/status
4a1fe662-2fbc-4af0-8741-862a90733fba,WALLETSTATISTICS - PG_SI_WALLET_READER DAILYSTATISTICS→ SNOW_RAW_STATUS_INVEST,,inactive,unknown,skipped,2025-11-17T19:59:26Z,98.1,257,success|success|success|success|success|skipped|skipped|failed|skipped|skipped,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/4a1fe662-2fbc-4af0-8741-862a90733fba/status
0dabe0fa-c09c-4f19-8243-af7274405a7f,Google Sheets - BI METAS → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,,active,unknown,success,2026-08-26T15:00:03Z,100.0,461,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/0dabe0fa-c09c-4f19-8243-af7274405a7f/status
688b34d0-86df-465f-a166-2352006541bf,CURRENCY - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-26T08:00:03Z,99.1,470,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/688b34d0-86df-465f-a166-2352006541bf/status
5a2a30c8-b3f0-4d78-ab94-c26b4ed13c05,BigQuery → Snowflake - RAW_MARKETING - GA4,,inactive,unknown,success,2026-03-08T05:00:01Z,93.4,503,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/5a2a30c8-b3f0-4d78-ab94-c26b4ed13c05/status
f216b9e4-27a5-4fd9-93fa-16567fc47edc,Google Sheets - SUNOCODE 04/2025 → Snowflake - RAW_MARKETING - MARKETING,,inactive,unknown,success,2025-06-09T09:00:03Z,100.0,41,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/f216b9e4-27a5-4fd9-93fa-16567fc47edc/status
26e706ec-a3ca-4b9a-8703-9b925a403634,SUNO_NOTICIAS_WP - MYSQL_SUNO - SNOW_RAW_SUNO_LEGADO,,inactive,unknown,success,2025-08-10T04:00:03Z,99.0,196,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/26e706ec-a3ca-4b9a-8703-9b925a403634/status
739167ab-2e29-49fc-850f-33d95b604d0c,SQS - suno-analytics → Snowflake RAW SUNO_LEGADO,,inactive,unknown,skipped,2025-03-18T21:43:24Z,,0,skipped|skipped|skipped,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/739167ab-2e29-49fc-850f-33d95b604d0c/status
cbaab7c3-d9eb-49ff-a2db-cc67054d553c,Google Sheets - Fundos e Pares → Snowflake - RAW_MARKETING - MIDIAS,,active,unknown,success,2026-08-26T16:00Z,100.0,427,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/cbaab7c3-d9eb-49ff-a2db-cc67054d553c/status
1993096c-9afd-4f2a-8bd1-3c300ab03daa,Google Sheets - Tasks Time Dados → Snowflake - DEV TIME DADOS,,inactive,unknown,success,2025-08-09T15:00:04Z,99.4,180,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/1993096c-9afd-4f2a-8bd1-3c300ab03daa/status
e10ef7f6-86c8-4533-8275-28cbe38a6cfe,WALLETSTATISTICS - PG_SI_WALLET_READER GENERALSTATISTICS→ SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-26T11:30:01Z,98.2,551,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/e10ef7f6-86c8-4533-8275-28cbe38a6cfe/status
a428a846-88cd-4b4d-8d95-116439a9c2c7,SALES - PG_SI_APP - SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-25T18:00:03Z,95.1,4828,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/a428a846-88cd-4b4d-8d95-116439a9c2c7/status
dfd62be4-f2a5-47c8-9471-af1eedc5d665,Google Sheets - INSTAGRAM_VISAO_SEMANAL → Snowflake - RAW_MARKETING - MARKETING,,active,unknown,success,2026-08-25T11:00:03Z,100.0,67,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/dfd62be4-f2a5-47c8-9471-af1eedc5d665/status
4a3f1a36-b471-4e82-8091-5a1856b92725,SUNO_OMS - SQL_SERVER_NEXXUS_SUNO_OMS - SNOW_RAW_SUNO_LEGADO_NEXXUS,,active,unknown,success,2026-08-26T07:30:01Z,96.9,583,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/4a3f1a36-b471-4e82-8091-5a1856b92725/status
279ba07c-69cc-4426-b351-d10c3c01bd7e,AAI - PG_SI_APP - SNOW_RAW_STATUS_INVEST,,active,unknown,success,2026-08-26T09:00:05Z,97.6,549,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/279ba07c-69cc-4426-b351-d10c3c01bd7e/status
a68c3228-faea-4ce7-8335-1784ed78003c,Google Sheets - DE_PARA_PRODUCTS_HOTMART → Snowflake - RAW_SUNO_LEGADO - HOTMART,,inactive,unknown,success,2025-05-21T22:48:03Z,66.7,3,success|failed|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/a68c3228-faea-4ce7-8335-1784ed78003c/status
6c9e7c3b-4181-4c18-b062-32484015a2d2,Google Sheets - LEADS_FUNIL_SUBFUNIL_DE_PARA → Snowflake - RAW_MARKETING - LEADS,,active,unknown,success,2026-08-26T15:00:02Z,99.9,3680,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/6c9e7c3b-4181-4c18-b062-32484015a2d2/status
7b65e55a-2de9-4a2c-96f0-a1f927689829,Postgres - SUNO CORE PROD → Snowflake - STG_SUNO_CORE  - SUNO_CORE_STG,,inactive,unknown,success,2025-12-11T13:00:01Z,100.0,36,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/7b65e55a-2de9-4a2c-96f0-a1f927689829/status
ba1f277e-9685-4f09-b6f8-2d44320eafa8,Postgres - Status Invest - CONSOLIDATIONHISTORY→ Snowflake - RAW STATUS_INVEST,,active,unknown,success,2026-08-26T06:00:03Z,99.5,2941,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/ba1f277e-9685-4f09-b6f8-2d44320eafa8/status
3920c00a-9b2b-4658-895b-410e6379c364,Google Sheets - AuC Consultoria Historica → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,,active,unknown,success,2026-08-26T07:00:03Z,99.7,335,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/3920c00a-9b2b-4658-895b-410e6379c364/status
3513df64-a6a5-484d-abe6-0f8bd12a704e,Google Sheets - Movimentação Consultor - Consultoria → Snowflake - RAW - MOVIMENTAÇÃO DE CONSULTOR,,active,unknown,success,2026-08-26T09:00:05Z,100.0,156,success|success|success|success|success|success|success|success|success|success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/3513df64-a6a5-484d-abe6-0f8bd12a704e/status
32f462c9-79f6-41c3-8539-2f3e4b3ef71c,Google Sheets - Movimentação de Consultor → Snowflake - Cadastro Consultoria,,active,unknown,success,2026-06-03T14:47:20Z,100.0,1,success,https://airbyte-c2dc4574f078cdf5.suno.com.br/workspaces/dc2a5e39-bb32-464b-b8f9-c51b6556258f/connections/32f462c9-79f6-41c3-8539-2f3e4b3ef71c/status
