id,nome,ultimo_status,ultima_execucao,taxa_sucesso_pct,coletado_em
4f0ec015-8a73-45fb-9b1e-a8cdfe393c1a,HOURLY UPDATE - Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,failed,2026-08-27T23:00:01Z,86.8,2026-08-28T00:17:58.553546+00:00
6c9e7c3b-4181-4c18-b062-32484015a2d2,Google Sheets - LEADS_FUNIL_SUBFUNIL_DE_PARA → Snowflake - RAW_MARKETING - LEADS,success,2026-08-28T00:00:04Z,99.9,2026-08-28T00:17:58.553558+00:00
4a09c14d-81f1-48b3-bf88-d179a8104f3c,BONDS - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:30:01Z,97.6,2026-08-28T12:13:31.602731+00:00
5f245b95-27a1-4914-98bc-096f7284dbab,HISTORY - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:30:01Z,96.9,2026-08-28T12:13:31.602750+00:00
45bb5027-f991-4f30-a37f-81534c9a16e3,OPTIONS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:00:06Z,97.9,2026-08-28T12:13:31.602755+00:00
7c1d9e28-a67b-4f0a-831e-dfef70578e47,FIIS - PG_SUNO_SI_APP_READER - SNOW_RAW_SUNO_LEGADO,success,2026-08-28T08:30:01Z,97.8,2026-08-28T12:13:31.602758+00:00
5be446c9-e5cc-4c53-adf8-76d4e9ec634a,SUNO - SQL_SERVER_NEXXUS_SUNO - SNOW_RAW_SUNO_LEGADO_NEXXUS,success,2026-08-28T07:30:01Z,96.7,2026-08-28T12:13:31.602763+00:00
ceba8008-0786-4211-ba9b-6c20d1374502,Google Sheets - PEERS_FUNDS_SUNO → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-28T11:15Z,99.5,2026-08-28T12:13:31.602766+00:00
59d8b9df-c0e3-4e5c-8d48-95afb61df238,Supabase → Snowflake - RAW_SUNO_LEGADO - SUNO_CODE,success,2026-08-28T11:00:05Z,99.7,2026-08-28T12:13:31.602769+00:00
80290713-fc1b-4cf2-9c29-ec5fef7ceaa9,Google Sheets - SUNOCODE ALWAYS ON → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T12:00:04Z,99.8,2026-08-28T12:13:31.602772+00:00
6f8f89d8-6455-4d90-8cbc-12ab9b8de181,FIAGRO - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:30:01Z,97.6,2026-08-28T12:13:31.602777+00:00
e1214b2b-0a97-4aa5-ac0e-254489ae6509,Google Sheets - Cadastro Consultoria → Snowflake,success,2026-08-28T09:00:06Z,99.4,2026-08-28T12:13:31.602780+00:00
677151fb-7c9d-49e1-ae89-5afc9ec983c3,STATISTICS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T10:00:04Z,97.9,2026-08-28T12:13:31.602786+00:00
8b2adbe2-7fe8-49da-a9f5-3bc24e35cbf6,Postgres - SUNO CORE PROD Daily → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-28T10:30:06Z,99.2,2026-08-28T12:13:31.602789+00:00
548cf28d-9938-43fc-bde3-9d9399f51b66,ASSETS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:30:01Z,97.4,2026-08-28T12:13:31.602791+00:00
915140b0-0f5d-4db3-8090-db9b8010838e,Google Sheets - LEAD_MAGNETS_TRACKING → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T11:00:05Z,99.8,2026-08-28T12:13:31.602794+00:00
7e599bb1-e300-4c67-ba47-ed9564535e37,SECTORS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:00:05Z,97.7,2026-08-28T12:13:31.602798+00:00
b1715420-95e8-44cd-806c-1adf6bb4561c,INTEGRATION - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T10:00:04Z,97.9,2026-08-28T12:13:31.602800+00:00
5d5f9d11-13d5-4a5b-92b8-41107f6ef613,CRYPTOCOINS - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:30:01Z,97.6,2026-08-28T12:13:31.602804+00:00
5ad517f4-569c-4ffe-bcb2-a0e5e82cec46,ETF - PG_SUNO_APP_READER - SNOW_RAW_SUNO_LEGADO,success,2026-08-28T09:00:06Z,97.9,2026-08-28T12:13:31.602807+00:00
23812f93-58f6-468b-a5f4-c2a9c597b7c1,Google Ads → Snowflake - RAW_MARKETING - GOOGLE_ADS,success,2026-08-28T07:00:04Z,92.8,2026-08-28T12:13:31.602810+00:00
8bdd9242-6ee0-44c5-a899-bf133697f807,Postgres PROJ IA → Snowflake RAW_SUNO_LEGADO.PROJ_IA_WA_RS,success,2026-08-28T06:00:04Z,99.7,2026-08-28T12:13:31.602814+00:00
1d0b3025-c7a6-4d41-b3a6-dd7039dac570,Google Sheets - METAS_DIA_CANAL_ACAO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T11:30:01Z,99.7,2026-08-28T12:13:31.602817+00:00
b5e074b9-b16c-4039-92d4-da8e7bc974c6,WALLET - PG_SI_WALLET_READER POSITIONBROKER → SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:00:06Z,97.8,2026-08-28T12:13:31.602820+00:00
05c4b87d-a3af-446a-b4cc-cbf6c2a48f23,Google Sheets → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T09:00:06Z,99.9,2026-08-28T12:13:31.602823+00:00
73455d19-5318-4c5c-aa52-c3c71c8d2ef5,BDRS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:30:01Z,97.4,2026-08-28T12:13:31.602826+00:00
51a1d5d9-107e-4a66-b6c7-c47253b79e18,STOCKS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:00:04Z,97.4,2026-08-28T12:13:31.602832+00:00
3386e6ff-87cf-4c56-aca7-7da141afeef7,Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,success,2026-08-28T06:00:04Z,90.5,2026-08-28T12:13:31.602836+00:00
ec4c514b-8b0c-4292-866c-b212c903d0ba,SECURITY - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:00:04Z,98.9,2026-08-28T12:13:31.602840+00:00
0d98f09b-148c-427c-b35b-79fd89daa949,Postgres - SUNO CORE PROD → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-28T12:00:13Z,99.8,2026-08-28T12:13:31.602844+00:00
c9de6ee6-dd80-4b14-bf4a-5b790f8396e1,Google Sheets - PVP_QUANTUM → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-28T04:00:03Z,99.6,2026-08-28T12:13:31.602847+00:00
5bd74dda-e532-4e92-a543-05498761c901,Google Sheets - MAGNET VS NEGÓCIO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T09:00:06Z,99.7,2026-08-28T12:13:31.602850+00:00
d77e3767-049a-47dd-a225-7e4a265b3643,INDICES - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:00:05Z,97.4,2026-08-28T12:13:31.602853+00:00
4f870f22-cc2a-4fe1-8846-1845e65ebfee,WALLET - PG_SI_WALLET_READER→ SNOW_RAW_STATUS_INVEST,failed,2026-08-28T10:30:01Z,96.7,2026-08-28T12:13:31.602856+00:00
d56a1404-2429-48c8-a012-0906df3fee69,Postgres SUNO app_api → Snowflake RAW SUNO_LEGADO,success,2026-08-28T10:00:04Z,99.8,2026-08-28T12:13:31.602859+00:00
ceeffe40-4951-4206-9699-58d9a093c46d,Google Sheets - META ANIVERSARIO 2025 → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T12:00:04Z,99.8,2026-08-28T12:13:31.602863+00:00
56f0de5d-aa42-4d53-b757-12940e91f589,Instagram → Snowflake - RAW_MARKETING - INSTAGRAM,success,2026-08-28T09:00:06Z,98.4,2026-08-28T12:13:31.602867+00:00
4f0ec015-8a73-45fb-9b1e-a8cdfe393c1a,HOURLY UPDATE - Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,success,2026-08-28T11:00:05Z,86.4,2026-08-28T12:13:31.602870+00:00
8ba67994-cc7a-46fa-9527-4c2993907dde,INDEXERS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:30:01Z,97.8,2026-08-28T12:13:31.602873+00:00
d922614d-c46d-446a-9040-b3f0370d2097,Monday - CONSULTORIA STVM → Snowflake - CONSULTORIA MONDAY,success,2026-08-28T05:00:03Z,100.0,2026-08-28T12:13:31.602876+00:00
846e257d-8302-481c-bb01-11ba8b4eb733,Google Sheets - BASE_METAS MARKETING → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T12:00:05Z,99.8,2026-08-28T12:13:31.602880+00:00
3f56310d-ffc2-4149-9f6a-15124ff7f382,Google Sheets - ASSET_LISTA_CRIS → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-28T11:00:05Z,98.8,2026-08-28T12:13:31.602883+00:00
df9cd9ea-3317-4020-b675-515fe764ebb2,FUNDOSINVESTIMENTOS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:30:01Z,97.4,2026-08-28T12:13:31.602886+00:00
0987bf5b-66f1-4e90-90a9-e48813fa232a,Google Sheets - Clientes Consultoria → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,success,2026-08-28T09:00:05Z,99.9,2026-08-28T12:13:31.602890+00:00
12ed3b4d-4f9a-4281-8547-e177c74f015b,BASE - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:00:04Z,97.8,2026-08-28T12:13:31.602894+00:00
5cff4403-60e7-49ba-8ded-23d0b12b387f,Postgres - SUNO MINUTO → Snowflake RAW SUNO_LEGADO,success,2026-08-28T05:00:03Z,99.7,2026-08-28T12:13:31.602898+00:00
688b34d0-86df-465f-a166-2352006541bf,CURRENCY - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-28T08:00:12Z,99.2,2026-08-28T12:13:31.602902+00:00
e10ef7f6-86c8-4533-8275-28cbe38a6cfe,WALLETSTATISTICS - PG_SI_WALLET_READER GENERALSTATISTICS→ SNOW_RAW_STATUS_INVEST,success,2026-08-28T11:30:01Z,98.2,2026-08-28T12:13:31.602908+00:00
4a3f1a36-b471-4e82-8091-5a1856b92725,SUNO_OMS - SQL_SERVER_NEXXUS_SUNO_OMS - SNOW_RAW_SUNO_LEGADO_NEXXUS,success,2026-08-28T07:30:01Z,96.9,2026-08-28T12:13:31.602912+00:00
279ba07c-69cc-4426-b351-d10c3c01bd7e,AAI - PG_SI_APP - SNOW_RAW_STATUS_INVEST,success,2026-08-28T09:00:06Z,97.6,2026-08-28T12:13:31.602915+00:00
6c9e7c3b-4181-4c18-b062-32484015a2d2,Google Sheets - LEADS_FUNIL_SUBFUNIL_DE_PARA → Snowflake - RAW_MARKETING - LEADS,success,2026-08-28T12:00:04Z,99.9,2026-08-28T12:13:31.602919+00:00
ba1f277e-9685-4f09-b6f8-2d44320eafa8,Postgres - Status Invest - CONSOLIDATIONHISTORY→ Snowflake - RAW STATUS_INVEST,success,2026-08-28T06:00:04Z,99.5,2026-08-28T12:13:31.602922+00:00
3920c00a-9b2b-4658-895b-410e6379c364,Google Sheets - AuC Consultoria Historica → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,success,2026-08-28T07:00:04Z,99.7,2026-08-28T12:13:31.602925+00:00
3513df64-a6a5-484d-abe6-0f8bd12a704e,Google Sheets - Movimentação Consultor - Consultoria → Snowflake - RAW - MOVIMENTAÇÃO DE CONSULTOR,success,2026-08-28T09:00:06Z,100.0,2026-08-28T12:13:31.602928+00:00
ceba8008-0786-4211-ba9b-6c20d1374502,Google Sheets - PEERS_FUNDS_SUNO → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-28T13:15Z,99.5,2026-08-28T13:44:55.236455+00:00
59d8b9df-c0e3-4e5c-8d48-95afb61df238,Supabase → Snowflake - RAW_SUNO_LEGADO - SUNO_CODE,success,2026-08-28T13:00:04Z,99.7,2026-08-28T13:44:55.236475+00:00
0d98f09b-148c-427c-b35b-79fd89daa949,Postgres - SUNO CORE PROD → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-28T13:30:06Z,99.8,2026-08-28T13:44:55.236505+00:00
4f0ec015-8a73-45fb-9b1e-a8cdfe393c1a,HOURLY UPDATE - Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,success,2026-08-28T13:00:04Z,86.5,2026-08-28T13:44:55.236516+00:00
ceba8008-0786-4211-ba9b-6c20d1374502,Google Sheets - PEERS_FUNDS_SUNO → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-28T23:15Z,99.5,2026-08-28T23:39:09.371259+00:00
59d8b9df-c0e3-4e5c-8d48-95afb61df238,Supabase → Snowflake - RAW_SUNO_LEGADO - SUNO_CODE,success,2026-08-28T21:00:05Z,99.7,2026-08-28T23:39:09.371281+00:00
c4fd546a-c5bb-442c-adde-dd0c0a8abeff,Google Sheets - Bases XP SEGUROS → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T14:00:04Z,100.0,2026-08-28T23:39:09.371291+00:00
809885d2-aa39-414d-a4e5-c680bd445f8b,Google Sheets - Equipe → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T15:00:05Z,100.0,2026-08-28T23:39:09.371298+00:00
76041c8e-372a-48f6-8c6c-c8cd17ad5cde,Google Sheets - CANAL VS LEAD → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T16:00:04Z,100.0,2026-08-28T23:39:09.371302+00:00
d7c2d4ae-ffc2-4141-b0e3-c968cdbec711,Google Sheets - BASES CS4 - Acompanhamento Produção Emissão → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T15:00:05Z,100.0,2026-08-28T23:39:09.371307+00:00
237199f0-4810-4613-8229-c6904f3b57e3,Google Sheets - META_LEADS → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T19:00:04Z,100.0,2026-08-28T23:39:09.371310+00:00
32ef74b7-bf18-460b-91fc-f34b1e1de958,PAYMENTS - PG_SUNO - SNOW_RAW_SUNO_LEGADO,success,2026-08-28T19:00:04Z,99.4,2026-08-28T23:39:09.371312+00:00
d4999940-c81c-4069-a501-c999fd89bc67,Google Sheets - BI Cotação USD → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T14:00:03Z,100.0,2026-08-28T23:39:09.371323+00:00
1d0b3025-c7a6-4d41-b3a6-dd7039dac570,Google Sheets - METAS_DIA_CANAL_ACAO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T23:30:01Z,99.7,2026-08-28T23:39:09.371326+00:00
05c4b87d-a3af-446a-b4cc-cbf6c2a48f23,Google Sheets → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T21:01:01Z,99.9,2026-08-28T23:39:09.371330+00:00
a4525850-86b3-41bb-afb6-730925c715d1,Google Sheets - COMUNIDADE_VIVA_DIVIDENDOS_CONTATOS → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T17:00:04Z,100.0,2026-08-28T23:39:09.371336+00:00
4510372f-9143-4e2d-b03c-7812605ee9ec,Google Sheets - WEALTH → Snowflake - WEALTH,success,2026-08-28T16:00:04Z,100.0,2026-08-28T23:39:09.371339+00:00
ce0fe804-a5b4-41bb-8756-a5f0cfd8ca88,Postgres - Status Invest - Wallet Reader → Snowflake - RAW STATUS_INVEST,success,2026-08-28T20:44:05Z,100.0,2026-08-28T23:39:09.371343+00:00
875f4425-a9b7-45d8-98b5-b2943fb2a7b5,Google Sheets - BI QTD_ASSESSORES → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T16:01:01Z,100.0,2026-08-28T23:39:09.371346+00:00
0d98f09b-148c-427c-b35b-79fd89daa949,Postgres - SUNO CORE PROD → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-28T23:30:06Z,99.8,2026-08-28T23:39:09.371351+00:00
4f870f22-cc2a-4fe1-8846-1845e65ebfee,WALLET - PG_SI_WALLET_READER→ SNOW_RAW_STATUS_INVEST,running,2026-08-28T22:28:08Z,96.7,2026-08-28T23:39:09.371356+00:00
f4587ca1-786f-464a-bd15-fee6cac2cc56,Google Sheets - SUNOCODE 11/2025 → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-28T18:35:37Z,99.9,2026-08-28T23:39:09.371362+00:00
56f0de5d-aa42-4d53-b757-12940e91f589,Instagram → Snowflake - RAW_MARKETING - INSTAGRAM,success,2026-08-28T21:00:04Z,98.4,2026-08-28T23:39:09.371365+00:00
4f0ec015-8a73-45fb-9b1e-a8cdfe393c1a,HOURLY UPDATE - Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,success,2026-08-28T23:00:03Z,86.8,2026-08-28T23:39:09.371368+00:00
748a5e2b-7de9-49b5-bba7-50edfb444752,SQL Server - NEXXUS - SUNO → Snowflake RAW.NEXXUS,success,2026-08-28T14:05:48Z,100.0,2026-08-28T23:39:09.371375+00:00
0987bf5b-66f1-4e90-90a9-e48813fa232a,Google Sheets - Clientes Consultoria → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,success,2026-08-28T21:00:05Z,99.9,2026-08-28T23:39:09.371378+00:00
0dabe0fa-c09c-4f19-8243-af7274405a7f,Google Sheets - BI METAS → Snowflake RAW_SUNO_LEGADO - ASSESSORIA,success,2026-08-28T15:00:05Z,100.0,2026-08-28T23:39:09.371389+00:00
cbaab7c3-d9eb-49ff-a2db-cc67054d553c,Google Sheets - Fundos e Pares → Snowflake - RAW_MARKETING - MIDIAS,success,2026-08-28T16:00:04Z,100.0,2026-08-28T23:39:09.371399+00:00
a428a846-88cd-4b4d-8d95-116439a9c2c7,SALES - PG_SI_APP - SNOW_RAW_STATUS_INVEST,success,2026-08-28T18:00:04Z,95.1,2026-08-28T23:39:09.371403+00:00
6c9e7c3b-4181-4c18-b062-32484015a2d2,Google Sheets - LEADS_FUNIL_SUBFUNIL_DE_PARA → Snowflake - RAW_MARKETING - LEADS,success,2026-08-28T21:00:05Z,99.9,2026-08-28T23:39:09.371408+00:00
ceba8008-0786-4211-ba9b-6c20d1374502,Google Sheets - PEERS_FUNDS_SUNO → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-29T02:15Z,99.5,2026-08-29T07:18:36.771162+00:00
23812f93-58f6-468b-a5f4-c2a9c597b7c1,Google Ads → Snowflake - RAW_MARKETING - GOOGLE_ADS,success,2026-08-29T07:00:03Z,92.8,2026-08-29T07:18:36.771202+00:00
8bdd9242-6ee0-44c5-a899-bf133697f807,Postgres PROJ IA → Snowflake RAW_SUNO_LEGADO.PROJ_IA_WA_RS,success,2026-08-29T06:00:04Z,99.7,2026-08-29T07:18:36.771208+00:00
1d0b3025-c7a6-4d41-b3a6-dd7039dac570,Google Sheets - METAS_DIA_CANAL_ACAO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T03:30:01Z,99.7,2026-08-29T07:18:36.771212+00:00
05c4b87d-a3af-446a-b4cc-cbf6c2a48f23,Google Sheets → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T03:00:04Z,99.9,2026-08-29T07:18:36.771217+00:00
3386e6ff-87cf-4c56-aca7-7da141afeef7,Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,running,2026-08-29T06:00:11Z,90.5,2026-08-29T07:18:36.771225+00:00
0d98f09b-148c-427c-b35b-79fd89daa949,Postgres - SUNO CORE PROD → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-29T01:30:05Z,99.8,2026-08-29T07:18:36.771231+00:00
c9de6ee6-dd80-4b14-bf4a-5b790f8396e1,Google Sheets - PVP_QUANTUM → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-29T04:00:03Z,99.6,2026-08-29T07:18:36.771234+00:00
56f0de5d-aa42-4d53-b757-12940e91f589,Instagram → Snowflake - RAW_MARKETING - INSTAGRAM,success,2026-08-29T03:00:04Z,98.4,2026-08-29T07:18:36.771243+00:00
4f0ec015-8a73-45fb-9b1e-a8cdfe393c1a,HOURLY UPDATE - Salesforce → Snowflake - RAW_SALESFORCE - Salesforce,success,2026-08-29T01:00:03Z,86.9,2026-08-29T07:18:36.771246+00:00
d922614d-c46d-446a-9040-b3f0370d2097,Monday - CONSULTORIA STVM → Snowflake - CONSULTORIA MONDAY,success,2026-08-29T05:00:03Z,100.0,2026-08-29T07:18:36.771249+00:00
0987bf5b-66f1-4e90-90a9-e48813fa232a,Google Sheets - Clientes Consultoria → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,success,2026-08-29T03:00:04Z,99.9,2026-08-29T07:18:36.771256+00:00
5cff4403-60e7-49ba-8ded-23d0b12b387f,Postgres - SUNO MINUTO → Snowflake RAW SUNO_LEGADO,success,2026-08-29T05:00:03Z,99.7,2026-08-29T07:18:36.771261+00:00
6c9e7c3b-4181-4c18-b062-32484015a2d2,Google Sheets - LEADS_FUNIL_SUBFUNIL_DE_PARA → Snowflake - RAW_MARKETING - LEADS,success,2026-08-29T06:00:04Z,99.9,2026-08-29T07:18:36.771273+00:00
ba1f277e-9685-4f09-b6f8-2d44320eafa8,Postgres - Status Invest - CONSOLIDATIONHISTORY→ Snowflake - RAW STATUS_INVEST,success,2026-08-29T06:00:04Z,99.5,2026-08-29T07:18:36.771277+00:00
3920c00a-9b2b-4658-895b-410e6379c364,Google Sheets - AuC Consultoria Historica → Snowflake - RAW_SUNO_LEGADO - CONSULTORIA,success,2026-08-29T07:00:03Z,99.7,2026-08-29T07:18:36.771280+00:00
4a09c14d-81f1-48b3-bf88-d179a8104f3c,BONDS - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:30:01Z,97.6,2026-08-29T13:20:48.496670+00:00
5f245b95-27a1-4914-98bc-096f7284dbab,HISTORY - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:30:01Z,96.9,2026-08-29T13:20:48.496690+00:00
45bb5027-f991-4f30-a37f-81534c9a16e3,OPTIONS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:00:05Z,97.9,2026-08-29T13:20:48.496694+00:00
7c1d9e28-a67b-4f0a-831e-dfef70578e47,FIIS - PG_SUNO_SI_APP_READER - SNOW_RAW_SUNO_LEGADO,success,2026-08-29T08:30:01Z,97.8,2026-08-29T13:20:48.496698+00:00
5be446c9-e5cc-4c53-adf8-76d4e9ec634a,SUNO - SQL_SERVER_NEXXUS_SUNO - SNOW_RAW_SUNO_LEGADO_NEXXUS,success,2026-08-29T07:30:01Z,96.7,2026-08-29T13:20:48.496703+00:00
ceba8008-0786-4211-ba9b-6c20d1374502,Google Sheets - PEERS_FUNDS_SUNO → Snowflake - RAW_SUNO_LEGADO - ASSET,success,2026-08-29T12:15Z,99.5,2026-08-29T13:20:48.496706+00:00
59d8b9df-c0e3-4e5c-8d48-95afb61df238,Supabase → Snowflake - RAW_SUNO_LEGADO - SUNO_CODE,success,2026-08-29T13:00:03Z,99.7,2026-08-29T13:20:48.496709+00:00
80290713-fc1b-4cf2-9c29-ec5fef7ceaa9,Google Sheets - SUNOCODE ALWAYS ON → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T12:00:04Z,99.8,2026-08-29T13:20:48.496712+00:00
6f8f89d8-6455-4d90-8cbc-12ab9b8de181,FIAGRO - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:30:01Z,97.6,2026-08-29T13:20:48.496717+00:00
e1214b2b-0a97-4aa5-ac0e-254489ae6509,Google Sheets - Cadastro Consultoria → Snowflake,success,2026-08-29T09:00:05Z,99.4,2026-08-29T13:20:48.496720+00:00
677151fb-7c9d-49e1-ae89-5afc9ec983c3,STATISTICS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T10:00:04Z,97.9,2026-08-29T13:20:48.496725+00:00
8b2adbe2-7fe8-49da-a9f5-3bc24e35cbf6,Postgres - SUNO CORE PROD Daily → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-29T10:30:06Z,99.2,2026-08-29T13:20:48.496728+00:00
548cf28d-9938-43fc-bde3-9d9399f51b66,ASSETS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T08:30:01Z,97.4,2026-08-29T13:20:48.496731+00:00
915140b0-0f5d-4db3-8090-db9b8010838e,Google Sheets - LEAD_MAGNETS_TRACKING → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T11:00:04Z,99.8,2026-08-29T13:20:48.496733+00:00
7e599bb1-e300-4c67-ba47-ed9564535e37,SECTORS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:00:05Z,97.8,2026-08-29T13:20:48.496736+00:00
b1715420-95e8-44cd-806c-1adf6bb4561c,INTEGRATION - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T10:00:03Z,97.9,2026-08-29T13:20:48.496739+00:00
5d5f9d11-13d5-4a5b-92b8-41107f6ef613,CRYPTOCOINS - PG_SI_APP_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:30:01Z,97.6,2026-08-29T13:20:48.496743+00:00
5ad517f4-569c-4ffe-bcb2-a0e5e82cec46,ETF - PG_SUNO_APP_READER - SNOW_RAW_SUNO_LEGADO,success,2026-08-29T09:00:06Z,97.9,2026-08-29T13:20:48.496745+00:00
1d0b3025-c7a6-4d41-b3a6-dd7039dac570,Google Sheets - METAS_DIA_CANAL_ACAO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T11:30:01Z,99.7,2026-08-29T13:20:48.496752+00:00
b5e074b9-b16c-4039-92d4-da8e7bc974c6,WALLET - PG_SI_WALLET_READER POSITIONBROKER → SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:00:05Z,97.8,2026-08-29T13:20:48.496754+00:00
05c4b87d-a3af-446a-b4cc-cbf6c2a48f23,Google Sheets → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T09:00:05Z,99.9,2026-08-29T13:20:48.496758+00:00
73455d19-5318-4c5c-aa52-c3c71c8d2ef5,BDRS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T08:30:01Z,97.4,2026-08-29T13:20:48.496761+00:00
51a1d5d9-107e-4a66-b6c7-c47253b79e18,STOCKS - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T08:00:04Z,97.4,2026-08-29T13:20:48.496766+00:00
ec4c514b-8b0c-4292-866c-b212c903d0ba,SECURITY - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T08:00:04Z,98.9,2026-08-29T13:20:48.496772+00:00
0d98f09b-148c-427c-b35b-79fd89daa949,Postgres - SUNO CORE PROD → Snowflake - RAW_SUNO_CORE  - SUNO_CORE_PROD,success,2026-08-29T11:30:07Z,99.8,2026-08-29T13:20:48.496776+00:00
5bd74dda-e532-4e92-a543-05498761c901,Google Sheets - MAGNET VS NEGÓCIO → Snowflake - RAW_MARKETING - MARKETING,success,2026-08-29T09:00:05Z,99.7,2026-08-29T13:20:48.496779+00:00
d77e3767-049a-47dd-a225-7e4a265b3643,INDICES - PG_SI_APP_READER - SNOW_RAW_STATUS_INVEST,success,2026-08-29T09:00:05Z,97.4,2026-08-29T13:20:48.496782+00:00
